sample_id,noisy_filename,clean_filename,noise_filename,noise_category,target_snr_db,measured_snr_db,snr_error_db,duration_sec,sample_rate,channels,bit_depth,clean_rms,noise_rms_before_scaling,noise_scaling_factor,flag_large_snr_error,gender,age_group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain
S0357,S0357_snr_5dB_armored_vehicle.wav,male_0836.wav,Movement of tank with creaking of caterpillars.mp3,armored_vehicle,5,5.0,0.0,8.1401,16000,1,16,0.049534,0.086091,0.35217786,False,Male,45-60,Tamil,Tamil Nadu,Karur,Post Graduate,Full Time,Information and Media
S0358,S0358_snr_5dB_armored_vehicle.wav,male_0863.wav,freesound_community-military-vehicle-humming-33760 (1).mp3,armored_vehicle,5,5.0,0.0,4.4862,16000,1,16,0.052852,0.155391,0.19136971,False,Male,45-60,Tamil,Tamil Nadu,Karur,Post Graduate,Full Time,Information and Media
S0359,S0359_snr_5dB_artillery.wav,male_0055.wav,freesound_community-incoming-mortar-1-104653.mp3,artillery,5,5.0,0.0,4.9204,16000,1,16,0.017114,0.328777,0.02856799,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0360,S0360_snr_5dB_artillery.wav,male_0658.wav,freesound_community-071722_heavy_pulse_cannon_firewav-82064.mp3,artillery,5,5.0,0.0,7.6595,16000,1,16,0.001222,0.051135,0.0130969,False,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
S0361,S0361_snr_5dB_artillery.wav,male_0944.wav,freesound_community-explosion-46566.mp3,artillery,5,5.0,-0.0,3.0411,16000,1,16,0.143857,0.019355,5.16407167,False,Male,18-30,Bengali,West Bengal,Kolkata,Doctoral (PhD) or higher level,Full Time,Education and Research
S0362,S0362_snr_5dB_artillery.wav,male_0407.wav,magiaz-tank_gunfire-496050.mp3,artillery,5,5.0,0.0,4.3511,16000,1,16,0.033933,0.081607,0.21725849,False,Male,18-30,Assamese,Assam,Lakhimpur,Post Graduate,Full Time,Technology and Services
S0363,S0363_snr_5dB_artillery.wav,male_0381.wav,49053354-luger-pistol-313224.mp3,artillery,5,5.0,-0.0,8.4,16000,1,16,0.07267,0.124216,0.31928724,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0364,S0364_snr_5dB_artillery.wav,male_0125.wav,cartoon_music-cannon-blast-with-reverb-517340.mp3,artillery,5,5.0,0.0,3.8802,16000,1,16,0.040701,0.116544,1.85413935,False,Male,18-30,Hindi,Maharashtra,Pune,Under Graduate Student,Freelance,Financial Services (Banking and Insurance)
S0365,S0365_snr_5dB_artillery.wav,male_0492.wav,freesound_community-cannon-shot-14799.mp3,artillery,5,5.0,-0.0,5.0884,16000,1,16,0.175636,0.333108,0.29860502,False,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
S0366,S0366_snr_5dB_artillery.wav,male_0803.wav,yodguard-heavy-gun-or-cannon-3-402771.mp3,artillery,5,5.0,-0.0,7.96,16000,1,16,0.134962,0.110133,0.69457932,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0367,S0367_snr_5dB_artillery.wav,male_0901.wav,freesound_community-real-explosions-real-gunshots-6939.mp3,artillery,5,5.0,0.0,4.7614,16000,1,16,0.108887,0.085675,3.0062424,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0368,S0368_snr_5dB_artillery.wav,male_0431.wav,freesound_community-cannon-explosion-39434.mp3,artillery,5,5.0,0.0,7.1066,16000,1,16,0.094207,0.317123,0.16930806,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0369,S0369_snr_5dB_artillery.wav,male_0946.wav,freesound_community-antiair-85147.mp3,artillery,5,5.0,0.0,28.6931,16000,1,16,0.030687,0.27745,0.0638647,False,Male,30-45,Maithili,Bihar,Sitamarhi,Graduate,Part Time,Education and Research
S0370,S0370_snr_5dB_artillery.wav,male_0704.wav,dennish18-autocannon-20mm-143113.mp3,artillery,5,5.0,-0.0,7.7993,16000,1,16,0.040239,0.060209,0.38984781,False,Male,60+,Assamese,Assam,Biswanath,Post Graduate,Other,Education and Research
S0371,S0371_snr_5dB_artillery.wav,male_0295.wav,universfield-powerful-cannon-shot-02-487887.mp3,artillery,5,5.0,-0.0,6.2536,16000,1,16,0.023464,0.206613,0.0629982,False,Male,18-30,Dogri,Jammu Kashmir,Jammu,Senior Secondary Level at School (10+2),Full Time,Technology and Services
S0372,S0372_snr_5dB_artillery.wav,male_0879.wav,freesound_community-8-bit-cannon-fire-96505.mp3,artillery,5,5.0,0.0,3.6133,16000,1,16,0.079513,0.190864,0.23325017,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0373,S0373_snr_5dB_artillery.wav,male_0213.wav,singularitysmarauder-powerful-cannon-254542 (1).mp3,artillery,5,5.0,0.0,3.3559,16000,1,16,0.05399,0.233127,0.13999697,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0374,S0374_snr_5dB_artillery.wav,male_0919.wav,lordsonny-cannon-fire-161072.mp3,artillery,5,5.0,0.0,4.6871,16000,1,16,0.016129,0.153139,0.0952462,False,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
S0375,S0375_snr_5dB_artillery.wav,male_0038.wav,vishiv-futuristic-bloom-laser-gun-effects-435016 (1).mp3,artillery,5,5.0,0.0,4.5136,16000,1,16,0.017809,0.130688,0.04859417,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0376,S0376_snr_5dB_artillery.wav,male_0861.wav,mountaindweller-distant-explosions-deep-in-the-mountains-222408 (1).mp3,artillery,5,5.0,-0.0,3.8904,16000,1,16,0.000814,0.057473,0.0091298,False,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
S0377,S0377_snr_5dB_artillery.wav,male_0899.wav,freesound_community-incoming-mortar-2-86032.mp3,artillery,5,5.0,0.0,6.6589,16000,1,16,0.025999,0.38248,0.03759555,False,Male,30-45,Maithili,Bihar,Sitamarhi,Graduate,Part Time,Education and Research
S0378,S0378_snr_5dB_artillery.wav,male_0126.wav,vishiv-futuristic-bloom-laser-gun-effects-435016.mp3,artillery,5,5.0,-0.0,8.36,16000,1,16,0.147516,0.130688,3.42626424,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0379,S0379_snr_5dB_artillery.wav,male_0024.wav,freesound_community-boom-1-82741.mp3,artillery,5,5.0,0.0,6.2549,16000,1,16,0.128065,0.064207,1.14179108,False,Male,30-45,Gujarati,Gujarat,Sabarkantha,Post Graduate,Part Time,Education and Research
S0380,S0380_snr_5dB_artillery.wav,male_0840.wav,cartoon_music-artillery-shot-heavy-513489.mp3,artillery,5,5.0,0.0,5.2592,16000,1,16,0.076966,0.062584,0.5861975,False,Male,18-30,Assamese,Assam,Kamrup Metropolitan,Post Graduate,Full Time,Education and Research
S0381,S0381_snr_5dB_artillery.wav,male_0977.wav,optimizerai-sci-fi-railgun-charging-and-firing-gauge-electric-short-discharge-204409.mp3,artillery,5,5.0,-0.0,3.0998,16000,1,16,0.03587,0.279699,0.07191928,False,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
S0382,S0382_snr_5dB_artillery.wav,male_0102.wav,freesound_community-oil-barrel-explosion-84926.mp3,artillery,5,5.0,0.0,5.1242,16000,1,16,0.090263,0.132092,0.3182778,False,Male,30-45,Marathi,Maharashtra,Raigad,Post Graduate,Full Time,Education and Research
S0383,S0383_snr_5dB_drone.wav,male_0116.wav,ominous-deep-bassy-stable-ez4urx65.wav,drone,5,5.0,-0.0,7.0278,16000,1,16,0.082201,0.233301,0.17372057,False,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
S0384,S0384_snr_5dB_drone.wav,male_0436.wav,cinematic-riser-very-low--jnjtfc2w.wav,drone,5,5.0,0.0,9.1332,16000,1,16,0.095932,0.105813,0.42758102,False,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
S0385,S0385_snr_5dB_drone.wav,male_0951.wav,eerie-ambient-soundscape--5fs7muuy.wav,drone,5,5.0,0.0,7.1039,16000,1,16,0.065121,0.123831,0.30798976,False,Male,45-60,Gujarati,Gujarat,Amreli,Post Graduate,Part Time,Education and Research
S0386,S0386_snr_5dB_drone.wav,male_0121.wav,subterranean-drone-at-40--yfgfvi3r.wav,drone,5,5.0,0.0,6.3295,16000,1,16,0.113086,0.093917,0.68327878,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0387,S0387_snr_5dB_drone.wav,male_0385.wav,low-drone--silence-bvqgbvmp.wav,drone,5,5.0,0.0,5.5755,16000,1,16,0.11186,0.237862,0.25615535,False,Male,60+,Maithili,Bihar,Madhubani,Doctoral (PhD) or higher level,Freelance,Government
S0388,S0388_snr_5dB_drone.wav,male_0048.wav,dark-ambient-industrial-d-fy6trtqw.wav,drone,5,5.0,-0.0,11.9501,16000,1,16,0.093323,0.163077,0.31790217,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0389,S0389_snr_5dB_drone.wav,male_0172.wav,tense-drone-tidddrpi.wav,drone,5,5.0,0.0,7.3952,16000,1,16,0.037662,0.180684,0.11918903,False,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
S0390,S0390_snr_5dB_drone.wav,male_0318.wav,warm-ambient-drone-with-s-n64x2asg.wav,drone,5,5.0,-0.0,7.6201,16000,1,16,0.129034,0.112682,0.70820567,False,Male,30-45,Gujarati,Gujarat,Sabarkantha,Post Graduate,Part Time,Education and Research
S0391,S0391_snr_5dB_drone.wav,male_0325.wav,soundreality-deep-drone-588746.mp3,drone,5,5.0,-0.0,10.9804,16000,1,16,0.015572,0.16432,0.04745699,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0392,S0392_snr_5dB_drone.wav,male_0881.wav,dark-drone-2svswdzl.wav,drone,5,5.0,-0.0,8.5984,16000,1,16,0.123052,0.222712,0.30982009,False,Male,18-30,Assamese,Assam,Kamrup Metropolitan,Post Graduate,Full Time,Education and Research
S0393,S0393_snr_5dB_drone.wav,male_0264.wav,slow-rising-suspense-dron-ezy3z3j2.wav,drone,5,5.0,0.0,14.5098,16000,1,16,0.070878,0.135435,0.28609502,False,Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
S0394,S0394_snr_5dB_drone.wav,male_0146.wav,hollow-ambience--suspense-wbh5u7hy.wav,drone,5,5.0,0.0,10.0044,16000,1,16,0.118149,0.084988,0.84129838,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0395,S0395_snr_5dB_drone.wav,male_0044.wav,a-deep-oppressive-constan-lpfd4db2.wav,drone,5,5.0,0.0,7.9524,16000,1,16,0.071726,0.191421,0.19952296,False,Male,18-30,Malayalam,Kerala,Malappuram,Graduate,Full Time,Technology and Services
S0396,S0396_snr_5dB_drone.wav,male_0505.wav,freesound_community-tension-drones-51031.mp3,drone,5,5.0,-0.0,3.9354,16000,1,16,0.116641,0.077874,1.82165844,False,Male,60+,Punjabi,Punjab,Rupnagar,Graduate,Other,Government
S0397,S0397_snr_5dB_drone.wav,male_0087.wav,low-ominous-drone--subtle-pu2jo3wg.wav,drone,5,5.0,-0.0,5.9824,16000,1,16,0.138044,0.128763,0.60199488,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0398,S0398_snr_5dB_drone.wav,male_0377.wav,male-drone-voice-resonati-uqwwvs32.wav,drone,5,5.0,0.0,4.4409,16000,1,16,0.027388,0.164822,0.24714354,False,Male,18-30,Hindi,Maharashtra,Pune,Under Graduate Student,Freelance,Financial Services (Banking and Insurance)
S0399,S0399_snr_5dB_drone.wav,male_0531.wav,start-with-low-harmonic-d-a4n4d3kq.wav,drone,5,5.0,-0.0,13.386,16000,1,16,0.089904,0.192947,0.25412196,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0400,S0400_snr_5dB_drone.wav,male_0985.wav,soundreality-atlantic-drone-589644.mp3,drone,5,5.0,0.0,4.8502,16000,1,16,0.045746,0.171413,0.1360486,False,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
S0401,S0401_snr_5dB_drone.wav,male_0852.wav,se_ugbj5pt7jaxog4hn.wav,drone,5,5.0,-0.0,6.32,16000,1,16,0.079581,0.331457,0.1343383,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0402,S0402_snr_5dB_drone.wav,male_0346.wav,compressed-drones-with-me-xjinfvea.wav,drone,5,5.0,0.0,4.92,16000,1,16,0.029702,0.292424,0.05322776,False,Male,18-30,Assamese,Assam,Lakhimpur,Post Graduate,Full Time,Technology and Services
S0403,S0403_snr_5dB_drone.wav,male_0404.wav,low-eerie-ambiance-the-so-7qysuc23.wav,drone,5,5.0,-0.0,8.1401,16000,1,16,0.084655,0.204482,0.22396006,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0404,S0404_snr_5dB_drone.wav,male_0227.wav,low-corridor-reverb--tens-dg52kzfn.wav,drone,5,5.0,-0.0,5.3902,16000,1,16,0.120046,0.185183,0.34552245,False,Male,60+,Maithili,Bihar,Madhubani,Doctoral (PhD) or higher level,Freelance,Government
S0405,S0405_snr_5dB_drone.wav,male_0988.wav,freesound_community-industrial-pulse-drone-27456.mp3,drone,5,5.0,0.0,6.2828,16000,1,16,0.099768,0.154795,0.33611238,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0406,S0406_snr_5dB_drone.wav,male_0165.wav,squishy-wet-textures-dist-mej4wzdv.wav,drone,5,5.0,0.0,12.3474,16000,1,16,0.067586,0.146375,0.25962468,False,Male,60+,Kannada,Telangana,Hyderabad,Post Graduate,Full Time,Technology and Services
S0407,S0407_snr_5dB_siren.wav,male_0336.wav,ribhavagrawal-alarm-siren-sound-effect-type-03-294204.mp3,siren,5,5.0,0.0,6.2667,16000,1,16,0.127064,0.187665,0.37767791,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0408,S0408_snr_5dB_siren.wav,male_0601.wav,freesound_community-siren-is-low-24105.mp3,siren,5,5.0,0.0,9.0753,16000,1,16,0.201642,0.108617,0.86526295,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0409,S0409_snr_5dB_siren.wav,male_0917.wav,nuclear-siren-emergency-alarm-ra-music-1-00-11.mp3,siren,5,5.0,0.0,8.52,16000,1,16,0.125229,0.269834,0.23277313,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0410,S0410_snr_5dB_siren.wav,male_0473.wav,jeremayjimenez-minas-gerais-brazil-eas-alarm-456936.mp3,siren,5,5.0,0.0,3.2519,16000,1,16,0.009875,0.388151,0.0142675,False,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
S0411,S0411_snr_5dB_siren.wav,male_0448.wav,air-raid-siren.mp3,siren,5,5.0,-0.0,5.9204,16000,1,16,0.068068,0.155886,0.16787077,False,Male,18-30,Malayalam,Kerala,Malappuram,Graduate,Full Time,Technology and Services
S0412,S0412_snr_5dB_siren.wav,male_0108.wav,biscuit1960-siren-passing-275127.mp3,siren,5,5.0,0.0,3.5245,16000,1,16,0.096156,0.100529,0.66003374,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0413,S0413_snr_5dB_siren.wav,male_0857.wav,soundreality-civil-defense-siren-128262.mp3,siren,5,5.0,0.0,4.2319,16000,1,16,0.097437,0.24594,0.19568045,False,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
S0414,S0414_snr_5dB_siren.wav,male_0156.wav,freesound_community-red-alert_nuclear_buzzer-99741.mp3,siren,5,5.0,0.0,6.0001,16000,1,16,0.143404,0.168825,0.4670203,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0415,S0415_snr_5dB_siren.wav,male_0459.wav,air-raid-siren-wailing-urgent-gfx-sounds-war-air-raid-siren-2-1-0m17s.mp3,siren,5,5.0,0.0,3.0333,16000,1,16,0.11189,0.141003,0.43838089,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0416,S0416_snr_5dB_siren.wav,male_0281.wav,freesound_community-siren_low-78303.mp3,siren,5,5.0,0.0,4.9642,16000,1,16,0.014728,0.08522,0.06543263,False,Male,45-60,Odia,Odisha,Puri,Doctoral (PhD) or higher level,Full Time,Education and Research
S0417,S0417_snr_5dB_siren.wav,male_0208.wav,sudden-loud-roar-of-a-h2g7rvgx.wav,siren,5,5.0,0.0,5.22,16000,1,16,0.059483,0.230879,0.13240457,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0418,S0418_snr_5dB_siren.wav,male_0155.wav,liecio-evacuation-alarm-189740.mp3,siren,5,5.0,0.0,4.3011,16000,1,16,0.006383,0.046021,0.06481536,False,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
S0419,S0419_snr_5dB_siren.wav,male_0588.wav,Air raid (military siren).mp3,siren,5,5.0,0.0,13.4946,16000,1,16,0.08393,0.117633,0.33263618,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0420,S0420_snr_5dB_siren.wav,male_0758.wav,freesound_community-060025_military-alarm-amp-noiseflac-88641.mp3,siren,5,5.0,-0.0,4.0694,16000,1,16,0.01415,0.203224,0.04056481,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0421,S0421_snr_5dB_siren.wav,male_0986.wav,freesound_community-alarm-1-with-reverberation-30031.mp3,siren,5,5.0,0.0,9.2924,16000,1,16,0.107983,0.26212,0.23197797,False,Male,30-45,Gujarati,Gujarat,Sabarkantha,Post Graduate,Part Time,Education and Research
S0422,S0422_snr_5dB_siren.wav,male_0384.wav,jeremayjimenez-ses-1000-air-raid-334949.mp3,siren,5,5.0,-0.0,5.5762,16000,1,16,0.04392,0.196388,0.10337856,False,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
S0423,S0423_snr_5dB_siren.wav,male_0802.wav,scottishperson-sound-effect-ww2-uk-air-raid-siren-164346.mp3,siren,5,5.0,0.0,10.5677,16000,1,16,0.075213,0.032446,1.02810284,False,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
S0424,S0424_snr_5dB_siren.wav,male_0649.wav,"ElevenLabs_Continuous_danger_siren,_relentless_and_foreboding.mp3",siren,5,5.0,0.0,7.1466,16000,1,16,0.074904,0.049175,0.8641861,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0425,S0425_snr_5dB_siren.wav,male_0807.wav,vintage-military-alarm-fx.wav,siren,5,5.0,0.0,10.76,16000,1,16,0.11738,0.121756,0.53207696,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0426,S0426_snr_5dB_siren.wav,male_0537.wav,poorartistt-emergency-alarmsiren-type-01-no-copyright-410303.mp3,siren,5,5.0,0.0,7.3227,16000,1,16,0.041199,0.28749,0.07816022,False,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
S0427,S0427_snr_5dB_siren.wav,male_0504.wav,mixkit-alert-alarm-1005.wav,siren,5,5.0,0.0,5.6347,16000,1,16,0.00673,0.227398,0.01663691,False,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
S0428,S0428_snr_5dB_siren.wav,male_0738.wav,emergency-siren-long-mechanical-wave-1-1-00-29.mp3,siren,5,5.0,-0.0,3.5426,16000,1,16,0.099441,0.02864,81.05058286,False,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
S0429,S0429_snr_5dB_siren.wav,male_0560.wav,death_star_alarm.mp3,siren,5,5.0,0.0,6.22,16000,1,16,0.090415,0.178704,0.28283454,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0430,S0430_snr_5dB_siren.wav,male_0545.wav,dragon-studio-nuclear-alarm-386177.mp3,siren,5,5.0,-0.0,18.8292,16000,1,16,0.107096,0.058954,1.00945458,False,Male,60+,Punjabi,Punjab,Rupnagar,Graduate,Other,Government
S0431,S0431_snr_5dB_gunshot.wav,male_0357.wav,drone-sound-throttle-up-a-k6hv4g3a.wav,gunshot,5,5.0,0.0,6.94,16000,1,16,0.081855,0.27524,0.15424388,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0432,S0432_snr_5dB_gunshot.wav,male_0207.wav,chilling-morning-lonely-r-lhp2ea4r.wav,gunshot,5,5.0,-0.0,5.1132,16000,1,16,0.068324,0.156244,0.25894685,False,Male,45-60,Tamil,Tamil Nadu,Karur,Post Graduate,Full Time,Information and Media
S0433,S0433_snr_5dB_gunshot.wav,male_0889.wav,Loud_shotgun_blast_w_#3-1789002014809.mp3,gunshot,5,5.0,-0.0,10.5314,16000,1,16,0.114854,0.24261,0.27293657,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0434,S0434_snr_5dB_gunshot.wav,male_0612.wav,68.wav,gunshot,5,5.0,0.0,9.36,16000,1,16,0.080205,0.065023,0.71337711,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0435,S0435_snr_5dB_gunshot.wav,male_0712.wav,10.mp3,gunshot,5,5.0,0.0,5.04,16000,1,16,0.09845,0.165068,0.33208485,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0436,S0436_snr_5dB_gunshot.wav,male_0532.wav,21.mp3,gunshot,5,5.0,-0.0,6.7445,16000,1,16,0.078444,0.060209,0.78646627,False,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
S0437,S0437_snr_5dB_gunshot.wav,male_0260.wav,69.wav,gunshot,5,5.0,0.0,10.92,16000,1,16,0.091299,0.015997,3.29531868,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0438,S0438_snr_5dB_gunshot.wav,male_0154.wav,40.mp3,gunshot,5,5.0,-0.0,12.7933,16000,1,16,0.122017,0.072735,1.00891593,False,Male,45-60,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Retail
S0439,S0439_snr_5dB_gunshot.wav,male_0853.wav,66.wav,gunshot,5,5.0,0.0,4.8685,16000,1,16,0.008346,0.042977,0.11718486,False,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
S0440,S0440_snr_5dB_gunshot.wav,male_0064.wav,72.mp3,gunshot,5,5.0,-0.0,4.6255,16000,1,16,0.059355,0.135063,0.17100249,False,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
S0441,S0441_snr_5dB_gunshot.wav,male_0435.wav,43.mp3,gunshot,5,5.0,-0.0,6.02,16000,1,16,0.078829,0.040132,1.15738393,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0442,S0442_snr_5dB_gunshot.wav,male_0340.wav,9.mp3,gunshot,5,5.0,0.0,3.9504,16000,1,16,0.062598,0.039195,0.83292922,False,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
S0443,S0443_snr_5dB_gunshot.wav,male_0514.wav,54.mp3,gunshot,5,5.0,0.0,4.7352,16000,1,16,0.009551,0.304139,0.01625035,False,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
S0444,S0444_snr_5dB_gunshot.wav,male_0749.wav,54.mp3,gunshot,5,5.0,0.0,3.1818,16000,1,16,0.187332,0.304139,0.46571934,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0445,S0445_snr_5dB_gunshot.wav,male_0488.wav,35.mp3,gunshot,5,5.0,0.0,7.4143,16000,1,16,0.060342,0.02749,1.23223511,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
